0	8	4	0.740905	0	0	0	0	0	0	
100	9	5	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
200	10	6	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
300	11	7	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
400	12	8	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
500	13	9	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
600	14	10	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
700	15	11	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
800	16	12	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
900	17	13	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
1000	18	14	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
1100	19	15	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
1200	20	16	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
1300	21	17	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
1400	22	18	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
1500	23	19	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
1600	24	20	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
1700	25	21	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
1800	26	22	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
1900	27	23	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
2000	28	24	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
2100	29	25	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
2200	30	26	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
2300	31	27	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
2400	32	28	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
2500	33	29	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
2600	34	30	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
2700	35	31	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
2800	36	32	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
2900	37	33	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
3000	38	34	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
3100	39	35	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
3200	40	36	0.740905	1.61e-07	1.61e-07	0	0.227688	227688	0	
