2300	7.06195	3.51988	0.20772	7.88108e-08	1.64045e-08	0.04025	0.0805	1.99995	0	
2400	7.5335	3.68217	0.45772	7.23022e-08	3.53926e-08	0.04025	0.0805	1.99995	0	
2500	7.95024	3.95609	0.70772	6.12983e-08	5.21802e-08	0.04025	0.0805	1.99995	0	
2600	8.28626	4.32459	0.95772	4.64831e-08	6.57235e-08	0.04025	0.0805	1.99995	0	
2700	8.52066	4.76476	1.20772	2.87778e-08	7.51804e-08	0.04025	0.0805	1.99995	0	
2800	8.63888	5.24925	1.45772	9.28322e-09	7.99629e-08	0.04025	0.0805	1.99995	0	
2900	8.63355	5.74792	1.70772	-1.07885e-08	7.97738e-08	0.04025	0.0805	1.99995	0	
3000	8.50502	6.22977	1.95772	-3.01895e-08	7.46247e-08	0.04025	0.0805	1.99995	0	
3100	8.26128	6.66484	2.20772	-4.77134e-08	6.48358e-08	0.04025	0.0805	1.99995	0	
3200	7.91747	7.02609	2.45772	-6.22708e-08	5.10157e-08	0.04025	0.0805	1.99995	0	
3300	7.49498	7.29104	2.70772	-7.29564e-08	3.40237e-08	0.04025	0.0805	1.99995	0	
3400	7.02007	7.44323	2.95772	-7.9106e-08	1.49163e-08	0.04025	0.0805	1.99995	0	
3500	6.52227	7.4732	3.20772	-8.03371e-08	-5.11853e-09	0.04025	0.0805	1.99995	0	
3600	6.03253	7.37907	3.45772	-7.65733e-08	-2.48351e-08	0.04025	0.0805	1.99995	0	
3700	5.58131	7.16671	3.70772	-6.80485e-08	-4.30076e-08	0.04025	0.0805	1.99995	0	
3800	5.19665	6.84932	3.95772	-5.52928e-08	-5.85061e-08	0.04025	0.0805	1.99995	0	
3900	4.90247	6.44663	4.20772	-3.90992e-08	-7.03669e-08	0.04025	0.0805	1.99995	0	
4000	4.71707	5.98367	4.45772	-2.04747e-08	-7.78527e-08	0.04025	0.0805	1.99995	0	
4100	4.65197	5.48924	4.70772	-5.77119e-10	-8.04979e-08	0.04025	0.0805	1.99995	0	
4200	4.71121	4.99407	4.95772	1.93563e-08	-7.81382e-08	0.04025	0.0805	1.99995	0	
4300	4.89112	4.52896	5.20772	3.80863e-08	-7.09203e-08	0.04025	0.0805	1.99995	0	
4400	5.18051	4.12281	5.45772	5.44482e-08	-5.92928e-08	0.04025	0.0805	1.99995	0	
4500	5.56139	3.80089	5.70772	6.74249e-08	-4.39788e-08	0.04025	0.0805	1.99995	0	
4600	6.01007	3.5832	5.95772	7.62093e-08	-2.59305e-08	0.04025	0.0805	1.99995	0	
4700	6.49865	3.48328	6.20772	8.02555e-08	-6.26987e-09	0.04025	0.0805	1.99995	0	
4800	6.99677	3.50735	0.174534	7.93117e-08	1.37806e-08	0.04025	0.0805	1.99995	0	
4900	7.47345	3.65391	0.424534	7.34367e-08	3.29742e-08	0.04025	0.0805	1.99995	0	
5000	7.89905	3.91385	0.674534	6.29958e-08	5.01176e-08	0.04025	0.0805	1.99995	0	
5100	8.24711	4.27099	0.924534	4.86381e-08	6.4145e-08	0.04025	0.0805	1.99995	0	
5200	8.49599	4.70315	1.17453	3.12564e-08	7.41842e-08	0.04025	0.0805	1.99995	0	
5300	8.63021	5.18345	1.42453	1.19312e-08	7.96109e-08	0.04025	0.0805	1.99995	0	
5400	8.64144	5.68202	1.67453	-8.13575e-09	8.00878e-08	0.04025	0.0805	1.99995	0	
5500	8.52897	6.16787	1.92453	-2.76969e-08	7.55853e-08	0.04025	0.0805	1.99995	0	
5600	8.29979	6.61079	2.17453	-4.55359e-08	6.63832e-08	0.04025	0.0805	1.99995	0	
5700	7.96816	6.98324	2.42453	-6.05438e-08	5.30537e-08	0.04025	0.0805	1.99995	0	
5800	7.55469	7.26207	2.67453	-7.17873e-08	3.64256e-08	0.04025	0.0805	1.99995	0	
5900	7.08509	7.42993	2.92453	-7.85675e-08	1.75328e-08	0.04025	0.0805	1.99995	0	
6000	6.58856	7.4764	3.17453	-8.04627e-08	-2.45018e-09	0.04025	0.0805	1.99995	0	
6100	6.09597	7.39858	3.42453	-7.73551e-08	-2.22808e-08	0.04025	0.0805	1.99995	0	
6200	5.63795	7.2013	3.67453	-6.9438e-08	-4.07261e-08	0.04025	0.0805	1.99995	0	
6300	5.24297	6.89685	3.92453	-5.72035e-08	-5.66393e-08	0.04025	0.0805	1.99995	0	
6400	4.9356	6.50414	4.17453	-4.14124e-08	-6.90309e-08	0.04025	0.0805	1.99995	0	
6500	4.73493	6.04759	4.42453	-2.30465e-08	-7.71305e-08	0.04025	0.0805	1.99995	0	
6600	4.65346	5.55559	4.67453	-3.24766e-09	-8.04345e-08	0.04025	0.0805	1.99995	0	
6700	4.69625	5.05873	4.92453	1.67531e-08	-7.87374e-08	0.04025	0.0805	1.99995	0	
6800	4.86062	4.5879	5.17453	3.57122e-08	-7.21449e-08	0.04025	0.0805	1.99995	0	
6900	5.13638	4.17238	5.42453	5.2451e-08	-6.10667e-08	0.04025	0.0805	1.99995	0	
7000	5.50636	3.83799	5.67453	6.59285e-08	-4.61917e-08	0.04025	0.0805	1.99995	0	
7100	5.94757	3.60554	5.92453	7.5307e-08	-2.84448e-08	0.04025	0.0805	1.99995	0	
7200	6.43257	3.48947	6.17453	8.00032e-08	-8.92923e-09	0.04025	0.0805	1.99995	0	
7300	6.93122	3.497	0.141349	7.97253e-08	1.11415e-08	0.04025	0.0805	1.99995	0	
7400	7.41249	3.62766	0.391349	7.44904e-08	3.05195e-08	0.04025	0.0805	1.99995	0	
7500	7.84648	3.87333	0.641349	6.4624e-08	4.79999e-08	0.04025	0.0805	1.99995	0	
7600	8.2062	4.21873	0.891349	5.07396e-08	6.24959e-08	0.04025	0.0805	1.99995	0	
7700	8.46928	4.64239	1.14135	3.37005e-08	7.31063e-08	0.04025	0.0805	1.99995	0	
7800	8.61937	5.11797	1.39135	1.45661e-08	7.91712e-08	0.04025	0.0805	1.99995	0	
7900	8.64713	5.6159	1.64135	-5.47402e-09	8.03137e-08	0.04025	0.0805	1.99995	0	
8000	8.55084	6.10521	1.89135	-2.51738e-08	7.64626e-08	0.04025	0.0805	1.99995	0	
8100	8.33649	6.55549	2.14135	-4.33083e-08	6.78575e-08	0.04025	0.0805	1.99995	0	
8200	8.0174	6.93874	2.39135	-5.87502e-08	5.50333e-08	0.04025	0.0805	1.99995	0	
8300	7.61341	7.23113	2.64135	-7.05392e-08	3.87874e-08	0.04025	0.0805	1.99995	0	
8400	7.14964	7.41449	2.89135	-7.79425e-08	2.01299e-08	0.04025	0.0805	1.99995	0	
8500	6.65492	7.4774	3.14135	-8.04997e-08	2.20854e-10	0.04025	0.0805	1.99995	0	
8600	6.16002	7.41596	3.39135	-7.80518e-08	-1.9702e-08	0.04025	0.0805	1.99995	0	
8700	5.6957	7.234	3.64135	-7.0751e-08	-3.83998e-08	0.04025	0.0805	1.99995	0	
8800	5.29084	6.94282	3.89135	-5.90513e-08	-5.47101e-08	0.04025	0.0805	1.99995	0	
8900	4.97061	6.56052	4.14135	-4.368e-08	-6.76188e-08	0.04025	0.0805	1.99995	0	
9000	4.75491	6.11088	4.39135	-2.55929e-08	-7.63233e-08	0.04025	0.0805	1.99995	0	
9100	4.65716	5.62186	4.64135	-5.91462e-09	-8.02824e-08	0.04025	0.0805	1.99995	0	
9200	4.68343	5.12385	4.89135	1.41314e-08	-7.92499e-08	0.04025	0.0805	1.99995	0	
9300	4.8321	4.64783	5.14135	3.32989e-08	-7.32901e-08	0.04025	0.0805	1.99995	0	
9400	5.09391	4.22338	5.39135	5.03959e-08	-6.27734e-08	0.04025	0.0805	1.99995	0	
9500	5.4526	3.8769	5.64135	6.43596e-08	-4.83538e-08	0.04025	0.0805	1.99995	0	
9600	5.88585	3.62994	5.89135	7.43218e-08	-3.09277e-08	0.04025	0.0805	1.99995	0	
9700	6.36674	3.49784	6.14135	7.96629e-08	-1.15788e-08	0.04025	0.0805	1.99995	0	
9800	6.86535	3.48882	0.108164	8.0051e-08	8.49012e-09	0.04025	0.0805	1.99995	0	
9900	7.3507	3.60344	0.358164	7.5462e-08	2.80311e-08	0.04025	0.0805	1.99995	0	
10000	7.7926	3.83458	0.608164	6.6181e-08	4.58293e-08	0.04025	0.0805	1.99995	0	
