0	12	38	0	-1.98244e-07	1.39377e-06	0	1.4078	1.4078e+06	
100	11.6527	37.9152	0	-2.79567e-06	-6.82931e-07	0	2.87787	2.87787e+06	
200	11.3054	37.8303	0	-2.79567e-06	-6.82931e-07	0	2.87787	2.87787e+06	
300	10.9581	37.7455	0	-2.79567e-06	-6.82931e-07	0	2.87787	2.87787e+06	
400	10.6108	37.6607	0	-2.79567e-06	-6.82931e-07	0	2.87787	2.87787e+06	
500	10.2636	37.5758	0	-2.79567e-06	-6.82931e-07	0	2.87787	2.87787e+06	
600	10.417	37.1976	0	1.23497e-06	-3.04448e-06	0	3.28543	3.28543e+06	
700	10.5704	36.8194	0	1.23497e-06	-3.04448e-06	0	3.28543	3.28543e+06	
800	10.7238	36.4412	0	1.23497e-06	-3.04448e-06	0	3.28543	3.28543e+06	
900	10.8772	36.063	0	1.23497e-06	-3.04448e-06	0	3.28543	3.28543e+06	
1000	11.0306	35.6848	0	1.23497e-06	-3.04448e-06	0	3.28543	3.28543e+06	
1100	10.9364	35.3546	0	-7.58216e-07	-2.65869e-06	0	2.76469	2.76469e+06	
1200	10.8422	35.0243	0	-7.58216e-07	-2.65869e-06	0	2.76469	2.76469e+06	
1300	10.7481	34.694	0	-7.58216e-07	-2.65869e-06	0	2.76469	2.76469e+06	
1400	10.6539	34.3637	0	-7.58216e-07	-2.65869e-06	0	2.76469	2.76469e+06	
1500	10.5597	34.0335	0	-7.58216e-07	-2.65869e-06	0	2.76469	2.76469e+06	
1600	10.4388	33.6335	0	-9.73251e-07	-3.22e-06	0	3.36387	3.36387e+06	
1700	10.3179	33.2335	0	-9.73251e-07	-3.22e-06	0	3.36387	3.36387e+06	
1800	10.197	32.8335	0	-9.73251e-07	-3.22e-06	0	3.36387	3.36387e+06	
1900	10.0761	32.4335	0	-9.73251e-07	-3.22e-06	0	3.36387	3.36387e+06	
2000	9.95518	32.0335	0	-9.73251e-07	-3.22e-06	0	3.36387	3.36387e+06	
2100	9.92833	31.6335	0	-2.16132e-07	-3.22e-06	0	3.22725	3.22725e+06	
2200	9.90148	31.2335	0	-2.16132e-07	-3.22e-06	0	3.22725	3.22725e+06	
2300	9.87077	30.8398	0	-2.16132e-07	-3.22e-06	0	3.22725	3.22725e+06	
2400	9.6764	30.6797	0	-2.16132e-07	-3.22e-06	0	3.22725	3.22725e+06	
2500	9.4616	30.4893	0	-2.16132e-07	-3.22e-06	0	3.22725	3.22725e+06	
2600	9.41994	30.4256	0	2.55805e-06	-3.22e-06	0	4.11242	4.11242e+06	
2700	9.35792	30.3539	0	2.55805e-06	-3.22e-06	0	4.11242	4.11242e+06	
2800	9.28415	30.2596	0	2.55805e-06	-3.22e-06	0	4.11242	4.11242e+06	
2900	9.19888	30.1352	0	2.55805e-06	-3.22e-06	0	4.11242	4.11242e+06	
3000	9.10632	29.9781	0	2.55805e-06	-3.22e-06	0	4.11242	4.11242e+06	
3100	8.99631	29.8822	0	1.06341e-06	-3.22e-06	0	3.39105	3.39105e+06	
3200	8.92242	29.8399	0	1.06341e-06	-3.22e-06	0	3.39105	3.39105e+06	
3300	8.83934	29.7888	0	1.06341e-06	-3.22e-06	0	3.39105	3.39105e+06	
3400	8.74229	29.7223	0	1.06341e-06	-3.22e-06	0	3.39105	3.39105e+06	
3500	8.63027	29.6353	0	1.06341e-06	-3.22e-06	0	3.39105	3.39105e+06	
3600	8.36012	29.3894	0	-9.64079e-07	-3.22e-06	0	3.36123	3.36123e+06	
3700	8.12548	29.0715	0	-9.64079e-07	-3.22e-06	0	3.36123	3.36123e+06	
3800	7.88987	28.8292	0	-9.64079e-07	-3.22e-06	0	3.36123	3.36123e+06	
