0	15	3	0	0	0	0	0	0	
10	14.8	3.2	0	-3.22e-06	3.22e-06	0	4.55377	4.55377e+06	
20	14.6	3.4	0	-3.22e-06	3.22e-06	0	4.55377	4.55377e+06	
30	14.4	3.6	0	-3.22e-06	3.22e-06	0	4.55377	4.55377e+06	
40	14.2	3.8	0	-3.22e-06	3.22e-06	0	4.55377	4.55377e+06	
50	14	4	0	-3.22e-06	3.22e-06	0	4.55377	4.55377e+06	
60	13.8	4.2	0	-3.22e-06	3.22e-06	0	4.55377	4.55377e+06	
70	13.6	4.4	0	-3.22e-06	3.22e-06	0	4.55377	4.55377e+06	
80	13.4	4.6	0	-3.22e-06	3.22e-06	0	4.55377	4.55377e+06	
90	13.2002	4.79998	0	-3.22e-06	3.22e-06	0	4.55377	4.55377e+06	
100	13.1326	4.99506	0	-3.22e-06	3.22e-06	0	4.55377	4.55377e+06	
110	13.1251	5.20274	0	-3.22e-06	3.21999e-06	0	4.55376	4.55376e+06	
120	13.0964	5.4252	0	-3.22e-06	3.21999e-06	0	4.55376	4.55376e+06	
130	13.0966	5.61752	0	-3.22e-06	3.21999e-06	0	4.55376	4.55376e+06	
140	13.1202	5.78689	0	-3.22e-06	3.21999e-06	0	4.55376	4.55376e+06	
150	13.1322	5.9738	0	-3.22e-06	3.21999e-06	0	4.55376	4.55376e+06	
160	13.1269	6.17956	0	-3.22e-06	3.21999e-06	0	4.55376	4.55376e+06	
170	13.1001	6.40106	0	-3.22e-06	3.21999e-06	0	4.55376	4.55376e+06	
180	13.0939	6.59961	0	-3.22e-06	3.21999e-06	0	4.55376	4.55376e+06	
190	13.1181	6.76793	0	-3.22e-06	3.21999e-06	0	4.55376	4.55376e+06	
200	13.1317	6.95276	0	-3.22e-06	3.21999e-06	0	4.55376	4.55376e+06	
210	13.1285	7.15643	0	-3.22e-06	3.21778e-06	0	4.5522	4.5522e+06	
220	13.1039	7.37652	0	-3.22e-06	3.21778e-06	0	4.5522	4.5522e+06	
230	13.0914	7.58109	0	-3.22e-06	3.21778e-06	0	4.5522	4.5522e+06	
240	13.1158	7.74871	0	-3.22e-06	3.21778e-06	0	4.5522	4.5522e+06	
250	13.1309	7.93127	0	-3.22e-06	3.21778e-06	0	4.5522	4.5522e+06	
260	13.1298	8.1329	0	-3.22e-06	3.21778e-06	0	4.5522	4.5522e+06	
270	13.1073	8.35182	0	-3.22e-06	3.21778e-06	0	4.5522	4.5522e+06	
280	13.0585	8.58443	0	-3.22e-06	3.21778e-06	0	4.5522	4.5522e+06	
290	12.9792	8.82528	0	-3.22e-06	3.21778e-06	0	4.5522	4.5522e+06	
300	12.8673	9.06741	0	-3.22e-06	3.21778e-06	0	4.5522	4.5522e+06	
310	12.7233	9.30334	0	-3.22e-06	3.21896e-06	0	4.55303	4.55303e+06	
320	12.5514	9.52684	0	-3.22e-06	3.21896e-06	0	4.55303	4.55303e+06	
330	12.3605	9.73658	0	-3.22e-06	3.21896e-06	0	4.55303	4.55303e+06	
340	12.1618	9.93831	0	-3.22e-06	3.21896e-06	0	4.55303	4.55303e+06	
350	11.9619	10.1383	0	-3.22e-06	3.21896e-06	0	4.55303	4.55303e+06	
360	11.7619	10.3383	0	-3.22e-06	3.21896e-06	0	4.55303	4.55303e+06	
370	11.5619	10.5382	0	-3.22e-06	3.21896e-06	0	4.55303	4.55303e+06	
380	11.3619	10.7381	0	-3.22e-06	3.21896e-06	0	4.55303	4.55303e+06	
390	11.1619	10.9381	0	-3.22e-06	3.21896e-06	0	4.55303	4.55303e+06	
400	10.9619	11.138	0	-3.22e-06	3.21896e-06	0	4.55303	4.55303e+06	
410	10.7619	10.9399	0	-3.22e-06	-3.19019e-06	0	4.53274	4.53274e+06	
420	10.5619	10.7417	0	-3.22e-06	-3.19019e-06	0	4.53274	4.53274e+06	
430	10.3619	10.5436	0	-3.22e-06	-3.19019e-06	0	4.53274	4.53274e+06	
440	10.1619	10.3454	0	-3.22e-06	-3.19019e-06	0	4.53274	4.53274e+06	
450	9.96186	10.1526	0	-3.22e-06	-3.19019e-06	0	4.53274	4.53274e+06	
460	9.75101	10.1209	0	-3.22e-06	-3.19019e-06	0	4.53274	4.53274e+06	
470	9.5284	10.0903	0	-3.22e-06	-3.19019e-06	0	4.53274	4.53274e+06	
480	9.34746	10.1023	0	-3.22e-06	-3.19019e-06	0	4.53274	4.53274e+06	
490	9.17487	10.1242	0	-3.22e-06	-3.19019e-06	0	4.53274	4.53274e+06	
500	8.98376	10.1329	0	-3.22e-06	-3.19019e-06	0	4.53274	4.53274e+06	
510	8.77421	10.123	0	-3.22e-06	-3.21943e-06	0	4.55337	4.55337e+06	
520	8.55124	10.093	0	-3.22e-06	-3.21943e-06	0	4.55337	4.55337e+06	
530	8.36494	10.0994	0	-3.22e-06	-3.21943e-06	0	4.55337	4.55337e+06	
540	8.19419	10.1222	0	-3.22e-06	-3.21943e-06	0	4.55337	4.55337e+06	
550	8.00523	10.1326	0	-3.22e-06	-3.21943e-06	0	4.55337	4.55337e+06	
560	7.79757	10.1251	0	-3.22e-06	-3.21943e-06	0	4.55337	4.55337e+06	
570	7.57513	10.0965	0	-3.22e-06	-3.21943e-06	0	4.55337	4.55337e+06	
580	7.38273	10.0966	0	-3.22e-06	-3.21943e-06	0	4.55337	4.55337e+06	
590	7.21336	10.1202	0	-3.22e-06	-3.21943e-06	0	4.55337	4.55337e+06	
600	7.02648	10.1322	0	-3.22e-06	-3.21943e-06	0	4.55337	4.55337e+06	
610	6.82074	10.1269	0	-3.22e-06	-3.21982e-06	0	4.55364	4.55364e+06	
620	6.59832	10.099	0	-3.22e-06	-3.21982e-06	0	4.55364	4.55364e+06	
630	6.36325	10.0438	0	-3.22e-06	-3.21982e-06	0	4.55364	4.55364e+06	
640	6.12136	9.9575	0	-3.22e-06	-3.21982e-06	0	4.55364	4.55364e+06	
650	5.87986	9.83833	0	-3.22e-06	-3.21982e-06	0	4.55364	4.55364e+06	
660	5.64621	9.68758	0	-3.22e-06	-3.21982e-06	0	4.55364	4.55364e+06	
670	5.42583	9.51058	0	-3.22e-06	-3.21982e-06	0	4.55364	4.55364e+06	
680	5.21849	9.31706	0	-3.22e-06	-3.21982e-06	0	4.55364	4.55364e+06	
690	5.01744	9.1178	0	-3.22e-06	-3.21982e-06	0	4.55364	4.55364e+06	
700	4.8174	8.91783	0	-3.22e-06	-3.21982e-06	0	4.55364	4.55364e+06	
710	4.62411	8.71784	0	-3.11192e-06	-3.2199e-06	0	4.47792	4.47792e+06	
720	4.43082	8.51785	0	-3.11192e-06	-3.2199e-06	0	4.47792	4.47792e+06	
730	4.23754	8.31785	0	-3.11192e-06	-3.2199e-06	0	4.47792	4.47792e+06	
740	4.04425	8.11786	0	-3.11192e-06	-3.2199e-06	0	4.47792	4.47792e+06	
750	3.85096	7.91787	0	-3.11192e-06	-3.2199e-06	0	4.47792	4.47792e+06	
760	3.65768	7.71787	0	-3.11192e-06	-3.2199e-06	0	4.47792	4.47792e+06	
770	3.46439	7.51788	0	-3.11192e-06	-3.2199e-06	0	4.47792	4.47792e+06	
780	3.2711	7.31789	0	-3.11192e-06	-3.2199e-06	0	4.47792	4.47792e+06	
790	3.07782	7.11789	0	-3.11192e-06	-3.2199e-06	0	4.47792	4.47792e+06	
800	2.88453	6.9179	0	-3.11192e-06	-3.2199e-06	0	4.47792	4.47792e+06	
810	2.81368	6.71797	0	-1.14073e-06	-3.21882e-06	0	3.41497	3.41497e+06	
820	2.74282	6.51805	0	-1.14073e-06	-3.21882e-06	0	3.41497	3.41497e+06	
830	2.67197	6.31812	0	-1.14073e-06	-3.21882e-06	0	3.41497	3.41497e+06	
840	2.60112	6.11819	0	-1.14073e-06	-3.21882e-06	0	3.41497	3.41497e+06	
850	2.53026	5.91827	0	-1.14073e-06	-3.21882e-06	0	3.41497	3.41497e+06	
860	2.45941	5.71834	0	-1.14073e-06	-3.21882e-06	0	3.41497	3.41497e+06	
870	2.38856	5.51841	0	-1.14073e-06	-3.21882e-06	0	3.41497	3.41497e+06	
880	2.31771	5.31849	0	-1.14073e-06	-3.21882e-06	0	3.41497	3.41497e+06	
890	2.24685	5.11856	0	-1.14073e-06	-3.21882e-06	0	3.41497	3.41497e+06	
900	2.176	4.91863	0	-1.14073e-06	-3.21882e-06	0	3.41497	3.41497e+06	
910	2.26856	4.73778	0	1.49025e-06	-2.9118e-06	0	3.271	3.271e+06	
920	2.36112	4.55692	0	1.49025e-06	-2.9118e-06	0	3.271	3.271e+06	
930	2.45369	4.37606	0	1.49025e-06	-2.9118e-06	0	3.271	3.271e+06	
940	2.54625	4.19521	0	1.49025e-06	-2.9118e-06	0	3.271	3.271e+06	
950	2.63881	4.01435	0	1.49025e-06	-2.9118e-06	0	3.271	3.271e+06	
960	2.73137	3.83349	0	1.49025e-06	-2.9118e-06	0	3.271	3.271e+06	
970	2.82393	3.65263	0	1.49025e-06	-2.9118e-06	0	3.271	3.271e+06	
